_date_	ar_msft
2024-02-26	-0.64020710955827616
2024-02-27	0.42482392842180624
2024-02-28	0.31456494047186668
2024-02-29	-0.052345616699275736
2024-03-01	1.2863166106027794
2024-03-04	0.43954536401290104
2024-03-05	2.6829402378801676
2024-03-06	-1.2328350495733296
2024-03-07	-0.49402553042607744
2024-03-08	0.63516736535097592
2024-03-11	-0.18915028145438216
2024-03-12	0.80021447586181744
2024-03-13	-0.28593447631738744
2024-03-14	-1.1371413766706282
2024-03-15	0.089672468855941216
2024-03-18	-0.49791181474880728
2024-03-19	-0.055095602146580144
2024-03-20	0.82326141299048448
2024-03-21	0.10995412201459698
2024-03-22	-0.43002572387146736
2024-03-25	0.63733522920689704
2024-03-26	0.7294528837531568
2024-03-27	-0.24260055530677228
2024-03-28	0.11787933111106808
2024-03-29	0.034048551743743992
2024-04-01	-0.36566802414186992
2024-04-02	0.029453918834376536
2024-04-03	-0.37737964879005184
2024-04-04	0.34237859121794296
2024-04-05	0.35836140282395344
2024-04-08	-1.3884399240420744
2024-04-09	0.546363754502732
2024-04-10	-0.50493958230660296
2024-04-11	0.25304681586504496
2024-04-12	0.28023235142034368
2024-04-15	-1.9062834686090288
2024-04-16	0.047514414161391904
2024-04-17	-1.3057023021239224
2024-04-18	-1.4477082379071204
2024-04-19	1.7313190365966746
2024-04-22	-0.5820882294352756
2024-04-23	0.4618333760542224
2024-04-24	0.63767572141013984
2024-04-25	-0.92514457034016992
2024-04-26	0.4592939100430428
2024-04-29	0.20358095885690068
2024-04-30	0.61995887740623576
2024-05-01	-0.4955625129894384
2024-05-02	0.031405295859932236
2024-05-03	0.5139152991125404
2024-05-06	-0.25733617590951636
2024-05-07	-0.11458061062557542
2024-05-08	0.64603875041736288
2024-05-09	0.6740460786956464
2024-05-10	0.512857241436712
2024-05-13	-0.47112231904015016
2024-05-14	-0.22420041292796612
2024-05-15	-0.47151588207114904
2024-05-16	0.25357820162317
2024-05-17	-2.4707315791233748
2024-05-20	0.12740706531378342
2024-05-21	-0.87450377361746176
2024-05-22	0.47201197583208648
2024-05-23	0.18376809312556296
2024-05-24	0.20168450633896308
2024-05-27	0.053123999226949048
2024-05-28	0.64477610833621
2024-05-29	0.35313282944651048
2024-05-30	0.58863472064455168
2024-05-31	-0.17176629781769298
2024-06-03	0.12339337699197452
2024-06-04	0.4742832112889004
2024-06-05	-0.47379091038292224
2024-06-06	0.55857380573756376
2024-06-07	1.0773073218459836
2024-06-10	0.49958789699026432
2024-06-11	-0.3692010391467628
2024-06-12	-0.16038646379984966
2024-06-13	-0.10622088763694126
2024-06-14	-0.68158815039710208
2024-06-17	1.4444459321710378
2024-06-18	-0.17089866137959354
2024-06-19	-0.44655766884012792
2024-06-20	0.67558036994670464
2024-06-21	-0.52139380875277296
2024-06-24	-1.5639736434478332
2024-06-25	0.41857242286916584
2024-06-26	-0.76590095482366416
2024-06-27	-0.8001057924292984
2024-06-28	-0.25814462826189228
2024-07-01	-1.1523545240556868
2024-07-02	1.135194469423055
2024-07-03	-0.08961376274443456
2024-07-04	-0.023233900789651484
2024-07-05	-0.053051777075213248
2024-07-08	0.48598381537704296
2024-07-09	-0.3800004075794896
2024-07-10	-1.6528228784431014
2024-07-11	0.7356963501989256
2024-07-12	0.28592232208390228
2024-07-15	0.24600939522721176
2024-07-16	-3.3727564139787784
2024-07-17	1.7610691058172088
2024-07-18	0.08549479125978144
2024-07-19	-0.23622960275022864
2024-07-22	0.22580356420142756
2024-07-23	0.63544219772181952
2024-07-24	-1.4202882194177012
2024-07-25	0.37942105668619632
2024-07-26	0.01452315718011754
2024-07-29	-0.35109626258829784
2024-07-30	0.6661451453532884
2024-07-31	-0.85450112745468048
2024-08-01	-0.79036370852762928
2024-08-02	-0.4816685080207652
2024-08-05	1.0737795795128112
2024-08-06	-0.65293924209576968
2024-08-07	-0.55480573445636176
2024-08-08	-0.97913319320293376
2024-08-09	-0.036924249368013304
2024-08-12	-0.053960124881394232
2024-08-13	0.21160836013024276
2024-08-14	0.81648792291432032
2024-08-15	-0.012111493065329992
2024-08-16	1.0615404452373518
2024-08-19	0.1414470903763076
2024-08-20	-0.3424036769320966
2024-08-21	0.62994294220117688
2024-08-22	-0.015379288807881864
2024-08-23	1.3401972775979508
2024-08-26	0.22530811205879676
2024-08-27	0.05986633161628696
2024-08-28	0.2716651673031244
2024-08-29	0.63847352922204368
2024-08-30	0.705372001723396
2024-09-02	-0.72258885045939888
2024-09-03	-0.36361065785642888
2024-09-04	-0.45526918046473968
2024-09-05	-0.526739729443346
2024-09-06	-1.4904688205673306
2024-09-09	0.65091817120362336
2024-09-10	-0.70460112866447352
2024-09-11	-0.41696375034929088
2024-09-12	0.19931735484732944
2024-09-13	-0.89213649964752608
2024-09-16	-0.91669912881768352
2024-09-17	-0.10322001480257558
2024-09-18	-1.181577240890701
2024-09-19	-0.5284696401465496
2024-09-20	-0.0037812667815018128
2024-09-23	0.14153606365761928
2024-09-24	-0.33702959229485936
2024-09-25	-0.1718521401473806
2024-09-26	-0.08313814493970328
2024-09-27	0.80556435892719824
2024-09-30	-0.86927189173186784
2024-10-01	0.11847059366826602
2024-10-02	-0.20351119008054796
2024-10-03	-0.08623145548327512
2024-10-04	1.8801667381973764
2024-10-07	0.7717546085124472
2024-10-08	-0.63039342256008216
2024-10-09	0.31576500820352992
2024-10-10	-0.59012441823116704
2024-10-11	0.56639724900021168
2024-10-14	0.63472771061361344
2024-10-15	-3.7762755812673672
2024-10-16	0.28811960601822604
2024-10-17	-0.17085828675841048
2024-10-18	-0.50961147361287872
2024-10-21	-0.45998546975256408
2024-10-22	-0.069850489494190928
2024-10-23	-0.7550846136936696
2024-10-24	-1.1268900465350214
2024-10-25	1.2787414168231404
2024-10-28	0.74921255706292176
2024-10-29	0.96794935167343648
2024-10-30	-0.82559138607410016
2024-10-31	-0.33651107136750848
2024-11-01	-0.41973192840313208
2024-11-04	-0.44733840373035848
2024-11-05	-0.4560813795958632
2024-11-06	0.8561418917554376
2024-11-07	0.19705438702193332
2024-11-08	1.6281395219796178
2024-11-11	-0.64493915850136872
2024-11-12	-0.6090794962931856
2024-11-13	0.91844680081108544
2024-11-14	-0.29199521139143252
2024-11-15	0.29574361931326276
2024-11-18	1.343210344480031
2024-11-19	-0.4903218523176908
2024-11-20	1.1041655587752568
2024-11-21	-0.3782489745148724
2024-11-22	-0.26775193523551864
2024-11-25	0.7151194657245424
2024-11-26	-0.61064008617672768
2024-11-27	-0.11908473040174682
2024-11-28	0.92276739243084752
2024-11-29	-0.62718369458848456
2024-12-02	0.013886501669897896
2024-12-03	-0.99679388935924768
2024-12-04	-1.1652158102209176
2024-12-05	-0.24008330093605568
2024-12-06	-0.22500634342309436
2024-12-09	-0.41699481784365952
2024-12-10	-0.27000588806537908
2024-12-11	0.01802856371692274
2024-12-12	-0.55251777127137976
2024-12-13	-0.40512292725682888
2024-12-16	-0.022593148699179276
2024-12-17	0.39685548618500064
2024-12-18	0.57168432311688464
2024-12-19	0.1221174943017207
2024-12-20	-0.076581620997602352
2024-12-23	-0.15735537873608208
2024-12-24	0.39974359573379424
2024-12-25	0.38337952310960752
2024-12-26	-0.2715120129035402
2024-12-27	-0.68415840325147344
2024-12-30	2.9343282290547048
2024-12-31	-0.075083002284535744
2025-01-01	-0.15164557468731998
2025-01-02	0.58945131644290024
2025-01-03	1.1063890248928172
2025-01-06	-0.63603503093584776
2025-01-07	-6.5960095373359416
2025-01-08	0.2659923550967752
2025-01-09	0.06654135805177508
2025-01-10	-0.82459127287704704
2025-01-13	0.056997005380393344
2025-01-14	0.17127247995477462
2025-01-15	-0.26114508742508936
2025-01-16	-0.25038399502634368
2025-01-17	0.13148918792530528
2025-01-20	-0.60664160918883592
2025-01-21	-0.94403890489466784
2025-01-22	-0.86719782221800496
2025-01-23	0.23779993378870268
2025-01-24	1.1843624511004906
2025-01-27	0.94673255994595616
2025-01-28	0.040108695171549248
2025-01-29	0.045292262577132592
2025-01-30	-0.31757658142967184
2025-01-31	0.23857421395710312
2025-02-03	0.67438221025503608
2025-02-04	-0.29160629370716972
2025-02-05	0.19598788599749772
2025-02-06	0.34931904031795048
2025-02-07	1.8694243808070928
2025-02-10	1.2966185231264018
2025-02-11	-1.5172411678841868
2025-02-12	0.20157878512075024
2025-02-13	0.24459120182826492
2025-02-14	-0.32222636238531056
2025-02-17	0.56605156187565832
2025-02-18	0.2903725256892926
2025-02-19	-0.2286414224039392
2025-02-20	0.18359714206997024
2025-02-21	-0.1121284403260332
2025-02-24	0.046759263876014536
2025-02-25	0.68280269223702096
2025-02-26	-1.5117012004006456
2025-02-27	0.13106553943314126
2025-02-28	0.49978201935224816
2025-03-03	0.63075340032948392
2025-03-04	-0.64380794031530496
2025-03-05	-0.7779759408574864
2025-03-06	1.0373204772894438
2025-03-07	-0.76722836786886896
2025-03-10	3.0352960919646044
2025-03-11	1.6642906114039472
2025-03-12	-0.63346039971904568
2025-03-13	0.99327369336503552
2025-03-14	-0.45377044688765264
2025-03-17	1.516076155903503
2025-03-18	0.05631697857109552
2025-03-19	-0.72112853050569008
2025-03-20	-0.48858636460518056
2025-03-21	-0.979180168646728
2025-03-24	-0.91835261616607344
2025-03-25	-0.1002204784666385
2025-03-26	-0.2252931503850446
2025-03-27	-0.12756107504890002
2025-03-28	1.0135493009757366
2025-03-31	0.067503036223384824
2025-04-01	-0.085327023625215472
2025-04-02	0.2577075309541582
